"X__deprecation_message__"	"ip"	"country_code"	"country_name"	"region_code"	"region_name"	"city"	"zip_code"	"time_zone"	"latitude"	"longitude"	"metro_code"	"servicio"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"198.23.130.253"	"US"	"United States"	"NY"	"New York"	"Buffalo"	"14202"	"America/New_York"	42.8864	-78.8781	514	"Sip"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"219.146.8.78"	"CN"	"China"	"SD"	"Shandong"	"Jinan"	""	"Asia/Shanghai"	36.6683	116.9972	0	"Sip"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"77.72.83.230"	"GB"	"United Kingdom"	"ENG"	"England"	"Wolverhampton"	"WV3"	"Europe/London"	52.5833	-2.1334	0	"Brute"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"185.171.91.10"	"TR"	"Turkey"	""	""	""	""	"Europe/Istanbul"	41.0214	28.9948	0	"Brute"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"218.24.236.4"	"CN"	"China"	"LN"	"Liaoning"	"Shenyang"	""	"Asia/Shanghai"	41.7922	123.4328	0	"Brute"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"177.159.103.9"	"BR"	"Brazil"	"RS"	"Rio Grande do Sul"	"Porto Alegre"	""	"America/Sao_Paulo"	-30.0333	-51.2	0	"Brute"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"182.254.231.185"	"CN"	"China"	"BJ"	"Beijing"	"Beijing"	""	"Asia/Shanghai"	39.9289	116.3883	0	"Brute"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"212.83.166.123"	"FR"	"France"	"IDF"	"Île-de-France"	"Paris"	"75001"	"Europe/Paris"	48.8628	2.3292	0	"Brute"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"45.227.253.251"	"PA"	"Panama"	""	""	""	""	"America/Panama"	9	-80	0	"Brute"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"201.140.132.34"	"MX"	"Mexico"	"BCN"	"Estado de Baja California"	"Tijuana"	"22703"	"America/Tijuana"	32.5333	-117.0167	0	"Brute"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"178.79.11.120"	"RS"	"Serbia"	"VO"	"Vojvodina"	"Stara Pazova"	""	"Europe/Belgrade"	44.985	20.1608	0	"Brute"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"193.201.224.211"	"UA"	"Ukraine"	""	""	""	""	""	50.45	30.5233	0	"Brute"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"120.192.201.22"	"CN"	"China"	""	""	""	""	""	34.7725	113.7266	0	"Brute"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"118.180.215.146"	"CN"	"China"	"GS"	"Gansu"	"Lanzhou"	""	"Asia/Shanghai"	36.0564	103.7922	0	"Brute"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"222.163.97.92"	"CN"	"China"	"JL"	"Jilin"	"Changchun"	""	"Asia/Shanghai"	43.88	125.3228	0	"Brute"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"218.22.179.214"	"CN"	"China"	"AH"	"Anhui"	"Hefei"	""	"Asia/Shanghai"	31.8639	117.2808	0	"Brute"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"182.74.112.226"	"IN"	"India"	""	""	""	""	"Asia/Kolkata"	20	77	0	"Brute"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"74.103.255.155"	"US"	"United States"	"RI"	"Rhode Island"	"Cranston"	"02910"	"America/New_York"	41.7775	-71.4333	521	"Brute"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"218.200.61.170"	"CN"	"China"	"SN"	"Shaanxi"	"Xi'an"	""	"Asia/Shanghai"	34.2583	108.9286	0	"Brute"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"46.118.115.22"	"UA"	"Ukraine"	"46"	"L'vivs'ka Oblast'"	"Lviv"	"79060"	"Europe/Kiev"	49.8407	24.0305	0	"Brute"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"120.76.126.197"	"CN"	"China"	"ZJ"	"Zhejiang"	"Hangzhou"	""	"Asia/Shanghai"	30.2936	120.1614	0	"Brute"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"138.204.69.52"	"BR"	"Brazil"	"SP"	"Sao Paulo"	"São Paulo"	""	"America/Sao_Paulo"	-23.5733	-46.6417	0	"Brute"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"50.116.100.197"	"US"	"United States"	"TX"	"Texas"	"Houston"	"77092"	"America/Chicago"	29.8301	-95.4739	618	"Brute"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"189.112.151.192"	"BR"	"Brazil"	"SC"	"Santa Catarina"	"São Bento do Sul"	""	"America/Sao_Paulo"	-26.2497	-49.3825	0	"Brute"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"178.141.140.237"	"RU"	"Russia"	"KIR"	"Kirovskaya Oblast'"	"Kirov"	"610020"	"Europe/Kirov"	58.5966	49.6601	0	"Brute"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"27.64.56.150"	"VN"	"Vietnam"	"SG"	"Ho Chi Minh City"	"Ho Chi Minh City"	""	"Asia/Ho_Chi_Minh"	10.8142	106.6438	0	"Brute"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"1.255.70.123"	"KR"	"Republic of Korea"	""	""	""	""	"Asia/Seoul"	37.5112	126.9741	0	"Brute"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"124.105.249.210"	"PH"	"Philippines"	""	""	""	""	"Asia/Manila"	14.5955	120.9721	0	"Brute"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"185.86.164.106"	"TR"	"Turkey"	"34"	"Istanbul"	"Istanbul"	""	"Europe/Istanbul"	41.0186	28.9647	0	"Brute"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"185.162.147.170"	"TR"	"Turkey"	""	""	""	""	"Europe/Istanbul"	41.0214	28.9948	0	"Brute"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"82.223.9.195"	"ES"	"Spain"	""	""	""	""	""	40.4172	-3.684	0	"Brute"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"185.234.217.85"	"IE"	"Ireland"	""	""	""	""	"Europe/Dublin"	53.3472	-6.2439	0	"Brute"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"221.226.50.162"	"CN"	"China"	"JS"	"Jiangsu"	"Nanjing"	""	"Asia/Shanghai"	32.0617	118.7778	0	"Brute"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"18.218.239.171"	"US"	"United States"	"OH"	"Ohio"	"Columbus"	"43215"	"America/New_York"	39.9653	-83.0235	535	"Brute"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"85.174.224.42"	"RU"	"Russia"	"MOW"	"Moscow"	"Moscow"	"109377"	"Europe/Moscow"	55.7522	37.6156	0	"Brute"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"222.187.193.230"	"CN"	"China"	"JS"	"Jiangsu"	"Nanjing"	""	"Asia/Shanghai"	32.0617	118.7778	0	"Brute"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"120.76.114.201"	"CN"	"China"	"ZJ"	"Zhejiang"	"Hangzhou"	""	"Asia/Shanghai"	30.2936	120.1614	0	"Brute"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"185.234.217.130"	"IE"	"Ireland"	""	""	""	""	"Europe/Dublin"	53.3472	-6.2439	0	"Brute"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"211.196.252.10"	"KR"	"Republic of Korea"	"11"	"Seoul"	"Seoul"	""	"Asia/Seoul"	37.5985	126.9783	0	"Brute"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"178.46.98.56"	"RU"	"Russia"	"SVE"	"Sverdlovskaya Oblast'"	"Kamyshlov"	"624860"	"Asia/Yekaterinburg"	56.8428	62.7111	0	"Brute"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"124.42.103.139"	"CN"	"China"	"BJ"	"Beijing"	"Beijing"	""	"Asia/Shanghai"	39.9289	116.3883	0	"Brute"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"42.189.184.180"	"MY"	"Malaysia"	"07"	"Penang"	"Bayan Lepas"	"11920"	"Asia/Kuala_Lumpur"	5.2999	100.2605	0	"Brute"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"41.33.229.210"	"EG"	"Egypt"	"C"	"Cairo Governorate"	"Cairo"	""	"Africa/Cairo"	30.0771	31.2859	0	"Brute"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"185.85.191.201"	"TR"	"Turkey"	""	""	""	""	"Europe/Istanbul"	41.0214	28.9948	0	"Brute"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"185.86.164.108"	"TR"	"Turkey"	"34"	"Istanbul"	"Istanbul"	""	"Europe/Istanbul"	41.0186	28.9647	0	"Brute"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"220.164.2.65"	"CN"	"China"	"YN"	"Yunnan"	"Kunming"	""	"Asia/Shanghai"	25.0389	102.7183	0	"Brute"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"221.12.137.6"	"CN"	"China"	"ZJ"	"Zhejiang"	"Hangzhou"	""	"Asia/Shanghai"	30.2936	120.1614	0	"Brute"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"195.181.172.140"	"NL"	"Netherlands"	"NH"	"North Holland"	"Amsterdam"	"1096"	"Europe/Amsterdam"	52.3386	4.9201	0	"Brute"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"173.13.69.253"	"US"	"United States"	""	""	""	""	""	37.751	-97.822	0	"Brute"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"163.172.199.101"	"FR"	"France"	""	""	""	""	"Europe/Paris"	48.8582	2.3387	0	"Brute"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"222.222.249.41"	"CN"	"China"	"HE"	"Hebei"	"Hebei"	""	"Asia/Shanghai"	39.8897	115.275	0	"Brute"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"120.27.100.100"	"CN"	"China"	"ZJ"	"Zhejiang"	"Hangzhou"	""	"Asia/Shanghai"	30.2936	120.1614	0	"Brute"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"115.159.99.54"	"CN"	"China"	"BJ"	"Beijing"	"Beijing"	""	"Asia/Shanghai"	39.9289	116.3883	0	"Brute"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"165.90.15.43"	"UG"	"Uganda"	"C"	"Central Region"	"Kampala"	""	"Africa/Kampala"	0.3156	32.5656	0	"Brute"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"69.116.133.94"	"US"	"United States"	"NY"	"New York"	"Coram"	"11727"	"America/New_York"	40.8778	-73.0045	501	"Brute"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"119.10.114.92"	"CN"	"China"	"BJ"	"Beijing"	"Beijing"	""	"Asia/Shanghai"	39.9289	116.3883	0	"Brute"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"119.60.26.162"	"CN"	"China"	"NX"	"Ningsia Hui Autonomous Region"	"Yinchuan"	""	"Asia/Shanghai"	38.4681	106.2731	0	"Brute"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"185.234.217.207"	"IE"	"Ireland"	""	""	""	""	"Europe/Dublin"	53.3472	-6.2439	0	"Brute"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"182.92.223.165"	"CN"	"China"	"ZJ"	"Zhejiang"	"Hangzhou"	""	"Asia/Shanghai"	30.2936	120.1614	0	"Brute"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"82.146.125.72"	"BE"	"Belgium"	"VLG"	"Flanders"	"Ranst"	"2520"	"Europe/Brussels"	51.2	4.55	0	"Brute"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"112.4.172.182"	"CN"	"China"	"CQ"	"Chongqing"	"Chongqing"	""	"Asia/Shanghai"	29.5628	106.5528	0	"Brute"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"5.9.7.197"	"DE"	"Germany"	""	""	""	""	""	51.2993	9.491	0	"Brute"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"95.102.116.139"	"SK"	"Slovakia"	"BC"	"Banska Bystrica"	"Medzibrod"	"976 96"	"Europe/Bratislava"	48.7943	19.3537	0	"Brute"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"146.185.223.112"	"RU"	"Russia"	"SPE"	"St.-Petersburg"	"St Petersburg"	"190880"	"Europe/Moscow"	59.8944	30.2642	0	"Brute"
"This API endpoint is deprecated and will stop working on July 1st, 2018. For more information please visit: https://github.com/apilayer/freegeoip#readme"	"218.22.96.76"	"CN"	"China"	"AH"	"Anhui"	"Hefei"	""	"Asia/Shanghai"	31.8639	117.2808	0	"Brute"
